86.129,83,0.009,90.8794,714.56,2330.42,0.92289,0.000508527,1318.43,1.19171,0.000231288,-0.0973414,0.566289,93262.6,1.66088
85.129,83,0.009,89.6668,614.764,2155.78,0.902008,0.000537964,1394.75,1.19235,0.00022951,0.303354,0.651153,110891,2.14709
84.129,83,0.009,88.4609,515.379,1922.95,0.883013,0.000567264,1470.71,1.21372,0.000227741,0.761695,0.743373,131921,2.71902
0.055,12.5,96.129,83,0.009,113.687,1753.27,3125.12,1.5567,0.000189767,491.998,2.23687,0.000273516,-1.07487,0.0643283,96176,1.2266
95.129,83,0.009,112.285,1644.23,3071.4,1.38027,0.000223444,579.31,2.04737,0.000271604,-1.20024,0.0863634,81375.2,0.93377
94.129,83,0.009,110.89,1535.6,3013.76,1.27322,0.000256973,666.238,1.87546,0.0002697,-1.27534,0.114452,69742.6,0.714841
93.129,83,0.009,109.501,1427.39,2951.51,1.19745,0.000290352,752.779,1.72156,0.000267802,-1.29905,0.148766,61321.6,0.571535
92.129,83,0.009,108.118,1319.6,2883.75,1.1396,0.000323581,838.931,1.5861,0.000265913,-1.27024,0.189481,56156.1,0.505612
91.129,83,0.009,106.743,1212.23,2809.33,1.09327,0.00035666,924.691,1.46955,0.00026403,-1.18773,0.23678,54290.3,0.518873
90.129,83,0.009,105.374,1105.3,2726.7,1.05492,0.000389585,1010.06,1.37239,0.000262156,-1.05035,0.290853,55768.3,0.613161
89.129,83,0.009,104.012,998.804,2633.73,1.02239,0.000422358,1095.02,1.29511,0.00026029,-0.856901,0.351893,60635.2,0.790362
88.129,83,0.009,102.657,892.749,2527.42,0.994247,0.000454977,1179.59,1.23821,0.000258432,-0.606171,0.420103,68935.7,1.0524
87.129,83,0.009,101.308,787.14,2403.23,0.969512,0.00048744,1263.76,1.20224,0.000256584,-0.296917,0.495691,80715.4,1.40127
86.129,83,0.009,99.9674,681.983,2253.94,0.947484,0.000519747,1347.52,1.18773,0.000254744,0.0721165,0.578873,96020.1,1.83897
85.129,83,0.009,98.6335,577.283,2066.82,0.927648,0.000551897,1430.87,1.19526,0.000252914,0.502209,0.669871,114896,2.36759
84.129,83,0.009,97.307,473.046,1815.48,0.909613,0.000583888,1513.81,1.22542,0.000251094,0.994661,0.768916,137389,2.98925
0
